commit_id,label_AG-SZZ
451d4e604402157c8df68be30bd5ec7209adcb9d,0
8e3d585fa5a5415f1afeaa3bbf243e6ff2b72469,0
6b89cfc423c949291f95d6f31d1e0bec382e02d1,0
9defa770ab24b0f7e4a8b8f57b2d1a88f88b9542,0
0fd6d48ea482841d8c7e3be501fa243e8865e5ff,0
09bffd68fea99a739ca0668d2b50dd1d944c431a,0
592b44f457a70b06b1a40b06828fab5e1a2638c5,0
a821cc4b80c7d3c8a301c0e9886aa9e3bbb3e94a,0
73e0df37e1c4328511679312db2f807659b14f08,0
5fd73e2d57b4a0be343b880e520237137c1283c2,0
9c27b9902e6fff4430a14346839aa8acc00c464c,0
4b777772b37e4d610adeb24a3950d982153b4b66,0
1d1044848b38fa82063de9e33b9e54caaddfbf09,0
a11beebc1e1c15119f6b73ef3af59fca5fc30f6e,0
a265320dff1c9d19d84021d9ca5e0b20ff5a297b,0
d8d0a028ce1469a93d2a6aa835c305eba22d8338,0
98dc24990bf93234cf63ed5c5dd43a4f07847baa,0
1a7ffb62400e6d7a666943de7f0c81d218ea7d0c,0
b6ae058bfabc3144c0a19e566c3765f108f9eed1,0
c99f2ddfe2fc9294070b697cdd1f603b0a31078b,0
9f57c08e749b7b027f3efad1e2124b6d2343eac7,0
f3e4ff730c9cfd3c359e6b5e715798d082cd1da2,0
2618069761868edb2ca03d4b930b3ccc2b42a9cd,0
89f5c4df4064536b4090a65b1127e317a3382e30,0
0c409392897ac41e06f76ecdd1c639e4bee52505,0
27e195c7f665160e0c61607ac2caa56f89cb45fe,0
6618a42197256bd3893836d9a774615209ab2411,0
7b7be629d6383ae8ddd7e0ed8c6d700ec23aebd0,0
2a7b90f57cd94763d259128ae73bbc73fde9f829,0
376fcce78cec0a6f29d59bc1a186c1b45f848b0b,0
16fe275f398e21907b1d5fdf15693bd02d078b14,0
84966e01e511a76a4851945b162fd0e01091c174,0
7515777a2dbc8b7e3622f62e760e303b1f72ad4d,0
7c91ce9898e2bfe0eb938ed16d4e1b8840d39aef,0
47590b080298858c2c633135d6515028ef996a1e,0
85db8908103187c9e55f905d2ef906f53956ba06,0
4ef1d6b2ce6d250a288c6ca27384885dda8c524d,0
9cc2097993629b87f0505fab3612386807a20845,0
2b175f6297e57709e7e51bdee28a04eaac0fd995,0
8425918f90e8c3c6e39f14e18335ecb8e4589b91,0
b45186a1c0df94cb716316cb82665423bcf382be,0
dda92830127b7486fb02932e87a05891feb9cef1,0
a77a32c0b7195fc7e8bece37275acd271de8d7fc,0
93c073e275e0a059ba7eb37e8aeff91331577fe2,0
d4b4d8c352d048f5dab3c85dd6ef380cfe04bdee,0
02cc21baf6dc8d5c4536ef3929c9394a0a144e1c,0
7732ac9424c1d4dc8a6f24b2f1f600f99fb8f537,0
f015a7ed9934c5fcb73901c47420ef0005ec0af4,0
2011ce3ba2386669086882182dc41d76148e5489,0
b509e0b678a8f8d1258260ee8eaa329560976c6d,0
3f0c0fd5cb8af9f2ae6d7f869d7e87c66985ab90,0
1d3a74622d000b86cd2a9aa5962ffea5c7bc0ff9,0
98a19c2cca6abc1ba6bef93b7f15aa0ceceeab7d,0
121b4c718a9d68ba7c8906f7303bfcbda8da5189,0
68ee18aa5ab14e1ec8ddd4a80fd7f43860fd874c,0
5115907915f4f857f03c4e9b418a87d755e0e6f7,0
d8b8d0655b00a8d34129bd935a217857636cd841,0
35d652e9e26461ddbeb19aa32bc6acd012ccc641,0
ae85262f04df19b6307de18758cfdcc31cae733d,0
170e9f28ad2667a9b0c80480c2a5a13cb4a53257,0
5cef4ad0079b0a321a67df44467b95fa0fb96e8f,0
6cb563d122680d6bf82f8cebdc9fde20f0128bca,0
7b11dcf5624351a56a913f2afd6e1673efab2d31,0
98bc7e5e6ca00958005b7eb741377e1f834a33bd,0
37a2be80434f5c393e5842c52a95afb607be2eee,0
261392f6530c3b2da59b3ecf80f514a4128cec59,0
aafee70bfdfc7617ed509b54e3971441a3a5f57d,0
c3e09d34864d434ad671944d693d67ee07206cfc,0
8c780bc8b9c7fe6bb0b55dc1380595de1f89ff05,0
64c05dc6d377516e35d8a9cc9436e890cd0e0935,0
2906d5f8d7f2c5d312152108882de4d1b2cb8d7d,0
7e29cde71c6c1673c2dd1d7f88f58416582d7158,0
ae9c787a68a7a97aead7d2d7e02e78aed56922c9,0
0311b67baed404b2b12f9ced753dbee7b5bca11f,0
0d8dbd208a7329c0783df4385123877e2ca23852,0
8d325f69d97a194659f054ba389420d3800cdd82,0
0d9394c18f4f8b16bfd8888e1279854258ae6210,0
6c4269eb8a2aeb722ee81a41a4a88a46c2deccf8,0
4c6abb128d952e7369fae8a18656bed9338d293c,0
6334440d5a61fdee73c8c7dd947f7adb6fa31331,0
5d10488686971a1d694ffbbedaa2f2e75ba3e8fc,0
aae7f0e61c51040dbdc7556f9eca5786eb9f63bd,0
dfaea97de4dd175781eeb552ff9eb29db767acc3,0
243d3fe492900d6338e619b1050f83d8052e8bdb,0
ffa30115b6eac3137d3080078178fff505215c58,0
6917bc76d953ee16d79cd39b109a716a35ea4e01,0
68fc73ce56557c45decc1a37fa94c00a4f0d7b8f,0
97f59d653f69f92015cc47f4db68a5c6b0f2d203,0
581ce79c4d39571ac98db3e32b0d813540684324,0
0cd35067e9e01462bda2fb371d9991ca34d7e7dd,0
13d93944ff76c6ca3e140d15478111b18acad0e6,0
1a256d3e74dd547b0ec7ea3b4b31ce1039cff312,0
4f0d90a69b9ce5218dcc204c66cfe6132cfba8bb,0
f15e8806da532cbefe23a2e095e6b775d1ed94ee,0
6dbbbb308bb77ba9c0ddab1ae400ee2ff76026b4,0
c4c294b0e04024d361d710985f8500f7d2412232,0
13d25e0591e640e53f1238e78f6b0e69d0fd6aea,0
181b80dcdf78e8f962a20e339b824b8e58745c0c,0
6bef246b2f10699a56a3010bbc6fa11d241430c6,0
226bf3975afd430b6b74c23a0c9cbae9f9b90de5,0
75d85a807d7b66da432a822de6fc75c48134decf,0
2c2ed9d80dac4b46e9426041c091ddcaadb4df2b,0
66faf46919ce196886953993697f3a1b3efd6a20,0
4e1f3eef1f16de28c83d67040b7a5e554b81fcdf,0
04365e544f536fd67e6f6dcb2ca8e18c70fcf00b,0
3e50a7f9cf103357d781483d41ec9c9386e69e9d,0
034fea0a8d8b87cd3bacdf52334186d3ec74aa97,0
a0ffef035d6a0e7803da8405ebceacb011efbaa0,0
153ef3f3db2dccdbfd6896ac847a38083e14f0de,0
04df64b765d5817c04454e343007cb4c091c5c20,0
9217777220d6ff3dae6f35c6312eb972c3e20d49,0
61e87aa1e5a74d4b39140d656967b0bd4b126b93,0
82252aa9c2634b319302129f4b367439b2dd4f13,0
eedd91729833cedcb31b0fd8116869c71e57ac74,0
cac9ec71ee4cd3082f5b53548299a4c95752bf25,0
ddf5625d50a4c2fbe9346f12a26fc60e68af894e,0
738b8800a7a07c98898974d9761dd487ad3f17db,0
53172785c29bb450479c5ba2c198102a5aa9a753,0
78de8a9aa9ecb40c02888467a6514f6536f3669d,0
fbae26f0819b795b38b4a251021c3086751f69f4,0
9ceaf34297f2b6e05f5477d5c70eb38e65eb8be9,0
46d9a80e548f792c5ee1a9e63f82a84256bf18a4,0
08425d17f0adf454d6cd4c8c30efa08a7aed3978,0
18063c1f6d935d60d0e7341d68434ab4c88a34ee,0
e10003978ba6bacb7b32c27816b68b858404e967,0
5eccadae66249bd06c5dec28bd8c99e8161941fa,0
f2294f76476bc3d64eb2c2b8091ca80b03293962,0
9aafb61e8af50eb3d9aaa139ddb129afac7eadd9,0
8e0dd9df142dd25fdb0de1d7b34937980c08c03f,0
2780ad699014d6ce9c7141b15c45bb2c806ef173,0
5fceb927149723bc6199d46f3a5f27675e65d9db,0
86ed42da5c1ac09888dfe2481aaa06df13fb1a68,0
8ee0477816221dbb67139db7e0dff6f997f9be9e,0
60d4c9843891f07596d2caf52fb8689d80179344,0
3e111f128a1f5a2f1e7df78c5cd6e8206eada959,0
7ce93bc4a7f6a9b482dbad814c1badd13aa09eea,0
6674bb3c3eb32bcb2f79eae2f26495e422a7b492,0
c0168c3fdd3c7a23b9e4ddceb0aad262b6b5613f,0
85caf864f6b15c8505f12c3a342e91a0469a023f,0
35376e48374e65382f37a1c4b7d9d169908d2e70,0
947e1d61888e097e3356c32ba474248b6dd57327,0
7cd272ed863e2220be20829f84efd06ef8bf4211,0
294aac0f00c54792654124b44fa145c677368176,0
1dd567ea0c8aeb7ecca2c7dedeef6f511e366760,0
99c22e51ca610a1c7c35c705a906e911b156451f,0
060ab31e517d856292e97428345821b5b289249a,0
44298fe0c0df0688827bcbf07677c3706de00f88,0
d927bfc848c409af2050d1c32b3e7cf1daed304e,0
57f39420fef8413ea42f045f1bdba4864ff75a0c,0
67ab00abf3f0a8378326d2af91c359746863af19,0
51c84dfb6cfd3321aff4bdbec1566d0bd93bbe54,0
cba3a601052629002618e102f310690d27361014,0
2240c1f93e5f96b12a83ec8615c29dfac46258e9,0
e6b8bbd39505694012d869fa2107ef068b88d800,0
d420ed9fed960a0ad4150b74742e1cb939f3a042,0
2c3748412e5a4f4f167ac4f15c8fe0a093ea5e2b,0
b33448dd18cf76ac03d82e0da0c27fc521470312,0
e79347fd471671da37bd8cf5623d3b310bf88162,0
1409264e20994abc8ff6a0ffc4109318114333e4,0
6c7b28b4aee6f7b55148430087f370be0fbece31,0
81804c19c0f67d2cd1abef3220da0a741872679a,0
2a6a10437d8d479af4bf7d180f0974238ab831b9,0
bcf09d227765e788e09344ef5173b6c2e8fb4870,0
ac8e5b5e30c0db79d1a399ae706300805cf2de47,0
764b42f876be88b595e8e7deb5dce37566df9efa,0
ca135032f0a73c4a41353960781b45968e081e8d,0
39922155e537992157b261738fab157da2146dcd,0
b10be28d248ee40442bb718bb64d26be1ac82454,0
d1159fcafb6e37a6ac98bf2e2ff09c78187c7656,0
07fe35dae2c1dbeb943ab6a95fc015925e3500c1,0
e36ad64c2f08ad6efecf1bd00727930ca9557d37,0
a35fdd51c6c9894ac1e7fbe7b0e4f9744ec45898,0
80bf07c61721520ef12679fc394ac5584c1e9536,0
1e071b3dd5a16cd74b3dd991b7d0b03e581c8d7a,0
5b87be5e67f393cf62a11dbc8ffcbec56cdde12b,0
b9bce16817a58756b287ae2b4403a961307b95f8,0
2a2dc544ed31bc8257bef596d012d91b23444f9b,0
451c0691a64912458541ce5f84f85943597433bb,0
0924f91d57d8932084c44fa7a957318a57b7aa40,0
31cf693fa7fed3ee1a14dc804f89fa2ea5586f67,0
7cab315eba320ec56bce1c225da90ecc8a74e286,0
1e4e8376a3d516ea0990906e5275aa095892a420,0
6e02b0a4d22f376a9414ff0a73f00ad9ef265241,0
9073a1e87c259f273a3ecf2ca7f3549530395909,0
2478e56f677db974fa196761cf704202cb2cd3c0,0
0cd12b10588b09895a370198d87303c8774205af,0
62841003b601f443ac5b67eddc823916b99e9089,0
a9ae10e31066a183050b356ecf667b23ace21a61,0
cfd1065afb0168983b7f1e18c663336f349fba36,0
fc67697ebe7d8c4a6ad5b9344e3216522ec83113,0
70403b95ec98eca76f14543e3d04d22078af3956,0
9abd79314b19676c54eab02d441cfb3051bb2d8c,0
bda0680763ad90264b9cca8233bb3369c03f4e13,0
bdd674f7c64dbc2c8ff043ee995fcd9f6f59a13b,0
2d2e68560fb001c7fa8f8d6f7475f3b800acd995,0
c2a7e5b005d19932df37486efd598f0a99331b7e,0
62ea4b620be45462ace4247df34ca938aa29a4da,0
e96157d6d50288d69e8ac57097d58c6035ec8697,0
e77aa119745bf7a6aeda13a92a266ebdce6c8e18,0
b84e429f6ab7ac095d875356a0b447856ffc4049,0
bd7ffdf5b27004908f10345f3048d4790291fbe0,0
531e2a2cf1c1e56708859ad2579a5e5760140714,0
d95e17f1c173a6259886e577cf5acc914ec44c2d,0
eb9c5bf0cd8f86da37392f2a6f1c91454f55ce7c,0
cefdd9c6e2c70f947436bbb67574ddc8ff107e8d,0
52343c5bec231bc2ae47f89375c6b98c0c04de98,0
093cf417bfc2a295c62fd541d39a994fa1d37804,0
9bcc0d0bf84f6278a000eaf39af0e9780be9046c,0
4f1a343ea40ceade111a5ba2e29215f83a91c26c,0
8aed583a797d977d199b62e85d67a1fbbf7ca060,0
9dada254003cfb118397c14a8f4b5cba2549b11f,0
186f6bcbab753cdd8b5a58191cc20e91fabe70ed,0
28c2fcbb73e2247ec1a3846e4e55f0ed4986b9c9,0
dd2028bd6c583b8c6aab4e1b43d8b4b72fbdec65,0
2c0b8483606efbfbaccf600e3bc31fe10533e004,0
5a62dd00b16179fcba4566728c8b39d8461af4fa,0
14deed1bff705a46c485733451f462f549ac528d,0
1aa5352287f581b628c48c6f61e38866d4a2f64a,0
60b63f627c274b3310bbdc9c4d0b08378f7f7f8d,0
ef39bc92712d47c100af3b243a8bfcd84a45f116,0
60e07f154ecaa0a30d4d0ce30fe27da9f43528ad,0
f3e64b3b0e67d7faa0f10b698e08207f972a15b1,0
667b67a1c4e2521a28deee0b673ec4a79a4d993d,0
172cbbd778e7e5ec4206ec96bf61b740e3800fce,0
28f46460d63b4c7806a2b9cce382b2b79ba6fd50,0
465c6a980aa783bd0fa82ab2742568c3f34c0d55,0
7db3e126dd480698eb523e72e8dc4e5ed7e7a5c7,0
593af7639553540f7d1c68e5305756ffc2b4e944,0
8e2d1bed8623e0f5b281504d151476689f21690a,0
b9bc027df25a60188d3400669cd8edad78c737a1,0
4d5ac2df889aa6f18389e0be0fc74b08271bc11f,0
38f7109f4214300ae6eaf4bd76f5a7f1b2a10dc1,0
8c4deb83471987bd4e8a489e4c423ed911610d5a,0
344df301589744f0a4dc0f4eea91e078b2f97443,0
f51d0615d034ae997611ac01fd4c79823122372b,0
bd8fa876cfd1f448c1981fc26c37bb6fcea7447f,0
b7a1c5ea301e9aaf5fc062697274b2be377b6294,0
c79a10240bd7ddcb956c3f6853f956e0251fb745,0
17fa81a348ffabfe4a8347beac2e199512b2ff10,0
b11591895eed00e9f6e0bcb19178dedbaab4a971,0
d962b3c924f132b83d6db99ca126ac75a1469d90,0
526a03a8701f85e422786f0a4d1fadd3f0c249c1,0
cc54667ce1ee7d4cbddd836d14467d1569b4057f,0
68c33330820f94f1f335e16eeb201988ad8c1edd,0
108aa571c1d6a79773d9c92bd1ee0eb10b165528,0
79380dba919716065f5e16465671782119449a36,0
cf855a838ac4bb4a9c919d01cc5254c89db6d8e1,0
0b4a9d95df610bfcc83c375110ac100d08662ba1,0
b6d284b49de8460381a1752d25f4d4f387db28e2,0
5d55a80df85119d8e3035ee7c533d6cf874a7cc9,0
18979f30e963081e5e0f018448dd3aadc429f51e,0
13c99492bf695b8ca378d0976919fcea10010c7f,0
e2838b281f874302856114e75767fb24799e0cca,0
9f7d3b5ec3aab40ee404a652495848213a608f01,0
4069652c9bdaba5724bd4e27939935aab6eb96e9,0
245d8dffcdab9ba3286b6493da595e28094d42a9,0
f7608d219cd26268dc994578ec8be1dd87d56308,0
b401c34a438f0dd7ec1e98939fb68232af86a448,0
fe51b030dab3e3cb4599761c1c81c141e8dd74a1,0
b368d10351e049fd25ecf63442a6a6ce2ff6808d,0
65b8722b8ef45f0dea1815768dc398301f457232,0
0953617b75115d2bedb50f8c11bac433b68da182,0
225d1c8058f39e7bf42f2b77f75a8b88dae4e037,0
d476e7c1a7271adfd758a64a62e301c4512aacd6,0
33067a68ba98f69e5dc978a7fb263d0b3c6754f2,0
184c9e83211a0552698a934d45d3ebca2c789881,0
9593631caf8c8d89913afc8fc3d3f9a89865a392,0
552d7d07d06708961b12272280cca3704901b835,0
833509f8cdc8ca60eef64ee4d1555388cfd9c03f,0
9cea4f0461f678e0f4f7e8b8f332df1a2e743493,0
9b95001e9801399c62794aadacf198c787d960a9,0
d8abb63a6f30e62363afc77cf08603c1609bc9c6,0
f43a9aa5a7ead22b00ccab316e9d35ab4d6aff8e,0
4c3f1dd00ee7b8800478edb2b50dd687103b5f2a,0
96e1e3d0c5abd3405719669e06214c1fdc53e85f,0
2f735e4f2e326fa4be98376e2dfe304c52fc428f,0
b353b31066b0f0626fcc743039161b2f2be63a1f,0
984bf391f3454893fdfe035bf73f2dbb247aa4e9,0
ceed34173032a7a73d65d8a53383b55a935ba3a8,0
5573f40ea2862e7651e515df5697b4e71afccf10,0
990e1f62bd3ead86785bdca2312ed6fe8ed7782c,0
24aed45851dec4e2cb241f8a684379f934622143,0
ef2bca450f25543b8a3086473f603f0fa1684a45,0
19e2d568a4ee4910ff470eba40ec040673195d7d,0
f945b05464ec7ca851620be439d4bfc3cfe244ab,0
eb202b0b905ac3bbea742f1aad426f5a6c7d604d,0
d0fb835fd93357238cbd29b0b1fbcfb84d856464,0
864dd6ea887fd394f15e3b55203d6f52f717373b,0
4b09471db039085a3114f79ece97ca7fd9bd6f1e,0
5914a8e80a547301b76bf8ef691053e4dfc901a7,0
58ba515e4b083f658ef2087df36284a9cd539b31,0
313d877d57abefdbb1ad0c42781bf719b83d5a35,0
e63927afd575ba22f41a1d5b23b2d85745e82d24,0
daa17b8629a7a9921ffe42e7c2c0f0051af42571,0
0c7942f416ec7dbf163e72ce0a62a138f11822ad,0
e985ede4832b91adc76fe54a33cd27251404bcd2,0
fd8bd1d7def96e19bb2294cfaa59045b9f743a68,0
f0d1c78a52b9fa4b080b3918bf605e090ac68649,0
dc814eecacc0f3da2fb4633d01ee5f77572ea867,0
19b59ffddbde0db1405c2cf4df8413ccee189be0,0
b64542b5537b699f456cc8facf5e6481140dafaa,0
8a3edd511c3009936dee7c1376bfadf56c049d1c,0
71803c255ec3fd04ffb20c59c011b29ed4146f91,0
4d6de357b9ef7bf31f17037f733c4beefa612ec2,0
5904c573ffacaa5d8836ffc2b346f400c8901ed1,0
1dd7cb14c233140a8e76ba5441b6360a239a98dc,0
eb560776a3430a600dacce67239e69420a607501,0
23f7b31ca61982d71ad1f87d90feac8c1082dda7,0
166ceb75286894fab753e29fdce3af4d33d1439a,0
b1a659af124023b87729c967a4ea577331035872,0
b32275662b90f17f7ff6ad686a1817b9dba759d1,0
fb4b32a53431c926229046db0da5990c915df1bf,0
c07bc828f0e208455b3f44345f69414eddf00b2f,0
8538458e7aeb1455a5942f60fe0b4930da6c5d68,0
3df7f4440e7447bc55e95400ec511323e708c652,0
0745c26dac9ac76086f10c302d252a71bf4a68c5,0
26b9fd554406004a74564f5811628fd280d5e445,0
14231166c8c74521de15d6d7e10eee757d17dfb0,0
da46edf54a5349d63b0d6c8eb73e79034ff40920,0
e79cea11136d4ee851bafc434efcb834946524f5,0
45db2840b0d7a4ed23b0659343f0a388eb2bb78e,0
a4a090a016a2da1507e1e5930c08b79da1f375fa,0
0334b3ccc1905013cf40abe51db027502e2f9ae7,0
4462242c81cf41297706e2728248eb189b8f664f,0
fa59a31596ce37abe09c5f058c6f2e035f7c6677,0
2062efa81db088015280fb837fde8c127f18c9bf,0
f9861c09eb3d2af3e79e2fa0c523e5e616b94af5,0
18d3020de7e62b04212cae5f81bd70a10ffa37f2,0
69012806855868f352a9515c7181929419522f56,0
71bd23bb9ec4d27d314ca80ad289821e42e41f72,0
127050d2b54bd6224bc53573228e8774dc7be28b,0
f57155b008025e55b7e45b6b34cafa203b0729c4,0
2efeade6d6559aff999b295f0a7260b3da37d477,0
3c784fcb71bfb5e93c50aca6073aea9a2921c8a7,0
bb675e1127adb7f7c8d8687667bc11779d8e75eb,0
23a730b8ed392ba424cc275df793dcae88f4cebe,0
7138b8c001b9c60176598a21c0d15db43f8d8a1f,0
a58a303f21e8fab195d94ec5c6fa7e388c616357,0
045d29e161cddaaa602db05dff23df6f20d2bd2c,0
0ba92dc402312a38252a3398931ffbfbb4a88f7d,0
1da69ddc391bbafe8bb05aaf7e05ef2f46af804f,0
2c3fb23f331c9b5c68bff45ef0cbee19c1a0db30,0
348a6d9b4d6c916a5b5d712e4a4daf48508100cc,0
dd9b5efd703e07f7bb4f83977ac3772c85fc8b49,0
acb1436cf509389d607799f903bc0d51cd45c202,0
20a5464c818f0e134edbb4c02163f6d5525f0c84,0
fd12207b0bf02b39098b413ee618a748fb3dd450,0
4d52dd2e873bf9152d5132256d7a8c2b4e975bd9,0
17d5b97222e0bebb6c04c3c3418ddedff26993da,0
1d25499cbce483544092bd69521ab62fcfdf775f,0
ae89768b9b58be04332ce4cba4d2c27ad2ad3783,0
088be66cc47df65f628ad044a2685e9046e37b7a,0
422ab637736e06076c04a768ce03ecc2e5344937,0
e9d7d3508bd825fdce00d673f06968a75bb50b23,0
ab34e331bb6b0ab3f83b795e12e30a3ff012c3b2,0
42869864586c8f420dcb0e54b449af39ca62f161,0
1fa1193bd84840c04f173d14d068a55caf1e4dd3,0
bd247e45f3edf3d9670398aae63588f2057107ca,0
487ba4d9a60e678be874ceb9274384268bb32a13,0
aaf9b51a79273c3bcbf066894ed471ee5037a8fa,0
25918c08edf64b02eef7dd3734b91d770c8344aa,0
a8bc9f3dcf4939075ff9bc13c0dc263e61d8d98e,0
16f30b4c0fa04c49ab54a02224b47ed7aed2d467,0
c28cc55f0db71abcd82b6a8606dfa29d6ed73f92,0
7f07c8273b517c0a0bbdb1eda8156a87b51086b9,0
ca21966b93b6cc43ce2ec3a37018921d66251ac2,0
ede2d7ea65fa115e0a2c943b5ab4e2114a3a71be,0
677e57f56bfae93af520637d47a615013c930266,0
db1352609787ccdbb2e34be9e7d2e647eacc91cc,0
aa47951bd0223d674d2b85d06ccc6f7f1749a682,0
185edc4b8594e20d81baad65a199a211e2137616,0
78dc56503a5d430a761ad29974571b90bbf3df84,0
a4dd12fb8f1d22077a20f4d63046572ebb92bf7b,0
31844842416cf04d8fe3a0c4bf266778faec6842,0
36e941d186e2b9d90b116022cee862ced6258225,0
a9a0dd8a72c51b14f0e5ea4bddfbf228685ff977,0
b56c6882fb2d1bb3eb21adea3ae95c3856ea4b5c,0
f00b0b23f653e6641a284eae302c31337944806c,0
d4d25fd8165ef0e701e95ae032449d0b2962c3d6,0
a6fd5ccd77b145ca45fdb9b7637cfdfa3fa0b7a6,0
c62d9f73c6ea5dcbc716f34e798ae88f91889ca6,0
41ff88094519308750fdcca6b1f7525550bde55f,0
32b2d92ca330dca1d3ac3951bc870a21bceb2334,0
7489d6e21334673dc56399de7decaaa00f11ebcf,0
b3cd50b19e89792fa587bea3fa7d79709ab46c48,0
2eca27e38219fadb4b685024d6065680e1f71000,0
7ebab00f402277ef061410a7a51deb9c3e5aa93b,0
0a40edb3adaa61ba77523da04ba4595946c836ff,0
25adf415c4acb943310def123b5d6c0e61c8c0e5,0
595705d9a97cec393c2161e3f6ca21c1358bfeb8,0
ef871ec905b71b0e01371fd16f0007a967c6c98d,0
1875db4f71db52f5a741368cc6a6a6a89883427b,0
da6d3371c053be80e6d57c969105fcca9999b0af,0
cfaaa2377e4b67981f17f7dd4336f89643ae893e,0
4a6a98432f57e6286ba48777268a26b68dfd9547,0
e23f95374d89c828562c788b8373609d46dd5b07,0
21b1c297d4da30b4b973d92077244959387dafc7,0
fa392404994e3e505317f2babf78560363da2330,0
3a055bac2363392bb2f3323b13d2716010d0b989,0
ea6efc596834861ec2238422e08cd440f83c5f71,0
4eb7bdfb8b6f54219342fbaf8a36f6af94e3e481,0
e1ffb6ea0b9e21ea71c4540b0fca4db8e4c1dd93,0
2cdac973e3d2fa0b9590b4ffb1b02bb4c99c73d7,0
d40798da5984e49b56efff6b86700edadd1136bf,0
4052e9862bf540f0b294bcf58aad5b5e85eae4ad,0
7bcb03a49923bc12f7e3f2c04912d0925f178978,0
c477140acaa10ad56c203dfc8209f657091f3a3d,0
24e0b283d1f5887457c30e239f0f1ddb79d9f7bd,0
52c06bea2f2b6c277c517dc9f5bb0d62d17e073c,0
9bca5d09c6d16a5524a3cd1d38305687ad7fdca4,0
3617bc18f162f7e02103ff7f94bec1facec65bdd,0
cebde0312d37eb5b9f8efb1974ef322bdb25142c,0
dfaa2382a9c8c93b13131ad25b0b4b7df6899038,0
26ead6134ad55bf1350e41f05f4d0cbe6d0be4be,0
87538ebd4de1d3f81aa8cec8af0ace1da1b23f60,0
e7cdeac0f7c06e20645a491f7531b9618835fb56,0
c5b1a87621fe341f343e7bc93249b4fd49a09ff4,0
eefe5c88bc54a164380652f8c48c375c0ed2fa31,0
