commit_id,label_MASZZ
42ac9960a1b3bc3cbd6788e9384bb1b96177cf69,0
97d5d232f544910eb4e6feaef4172d3fbaec4abf,0
92e18dea1b6bb18b32b8b1443acf38d8342ff827,0
7bead8487390ef6207cd0f771153811b02dcbcc1,0
8194db4cdf9e5c3d7831d6ad750dd9217b86b754,0
931c2fa4672688a58eeec1a98599202759a160b7,0
1bf3426e084f8b4ed82a33bd2797e0ed98949c0a,0
b852d0c6d6c6ccc2d60aecdaa9a38dec9803b661,0
86e664dbde8a4927adde3b852985b878a58d43e7,0
0406d1cee892b2d49c5861630ff77cefddfb4933,0
cda9710de8f1ac6f1a7d2d25d13b7226637bf836,0
fcf4d82a6f08de178baf45acd5ad9265bf6b9c4b,0
19b60fad7edeeff3c096b0cca0653d1f0718d910,0
9676e23787efd7b05548872a2a6731a66a861a32,0
6b86a438b72cfa194af965d0e290e383106b3cee,0
f2ac150daabcd8aa334b94c3d58c3c1ee695e8e0,0
d3179620d7d055bee965b1b2a048bcc846b1981b,0
42f49b4fd2334d01322817119f2261d4969049cd,0
77fcf89711a0e20393105a1247c41968f6eb58d4,0
acb8802a22051651a880de8fbdb1f68b28c7ef7c,0
434789abd38decf069b2787696538580cfaf3359,0
6ff3cc48b02d1725495fa7f1c19427e168c1536e,0
c8e1f069137de1caebcd21dab17080318f99986b,0
6a41a907c7e0050e5de409c63c4df9edd331dfe1,0
250053d31de82d4ccf9bf21ad697352e7d816363,0
ed4396b4cbc85cea60cbd1cec6bc203a940251d2,0
a18cce11d12705213c0da7910eb476da1de22af9,0
81a6295f071df5819893422a397d94bc396f2edd,0
73104b011a9758896904831f9b1bd29aad077f11,0
8e36214fa2760d37e4e9c83336ed5bb324c23482,0
9bd67e787d88705baa26e85f3a9609dec015ba5b,0
25e52b06a3c24dc06216e7d29321a2f01c60ec6f,0
e2ebaca8b30d1d04d0eb6a4e811a6d26631f4d31,0
33998a05a8adc84ca944bad2e5c7215309d1477b,0
50c6583280cb3ed67407dcaeb31df4f8fa8ede20,0
b2be3a82b2d0902e89718a56c6afb5850d020668,0
20f09bfcfdce88760ec9be095b848e85d9084acf,0
fbe6354c6acd5de8532a49e26b9d08706c757719,0
9d2fd407b6caa0a58af6bdf3c62f4a1946730ba6,0
054a4dd0fae429a655e34997bc38d8dddfcada15,0
decdb7d1ac200d4c3d80b7f1042133702cf9cfcb,0
b495206e74025ec07c23eea9e8ac9e27e13eac1e,0
9e8cb6acd1cd7f6aa3362be8e088ebc5c130faff,0
b6a5f74c25e256f4a5fb70bde38e36f6809ff9a1,0
cdb25198c7583efd795bd00d656be9cd27a7611a,0
aa4627d283fd9ae1d9b6448e8f9098c6f40a85ee,0
b047d7a8501514d31eca74bdc8b08a8a5b1a3854,0
250993b873b4367887344d2083cef32f798e9b12,0
b075fd146d02df5259f7f88bc5c6a02db694722f,0
508bfc576eb48b8a655fbce7f63a20a1ab8f64c1,0
e83256653eaa5f1131ef9725de624ab988053fc4,0
c29e2e81110d12efcb9fca446f8e1c5ad6b0abdd,0
a0db7e239dcd9be5d6f9e9c6b97e3cffbbd02df2,0
d757d5166928a8e490ceb8a6a91d269e126a594c,0
feeec7591704b24709e8028c434c7b57a6e2d9d7,0
1ff5140ce427f6cfa53059d292ad91f08cfe8d2c,0
1faf4e6204dad120f894d057098ef0db51db5305,0
126acfaff4fd05621a1ec4d361ec25c5012afd40,0
0e98b77748630e809cd7e659616df24094278912,0
c18180202fc93146797a826d3f0b2a945ee2f9cc,0
a77db1ba905a23aa7ec743a66f661c5c11d8d65d,0
732eb9173e9be8a8244f62bf443ec208946ed3f2,0
631d183f630efaabfc909a228278904ade214bcf,0
74bdc007b300dc8b06cb579517096d497540448d,0
27b228d4c0c34e0108bb07c9b169d07023678f4a,0
387120c901f4a75c3112dfdf8877dcdec7ae685d,0
f5a2cecd2d0484953d41fa4bb8cab849be3a7cd5,0
850d2bb7e6a4626765c44982645e24828e24abb5,0
c44cbb35e8beed6d75495d5ea750a5e0a8c9449c,0
6b8a51f1801505db364453248af71ffb30624f9d,0
7d3deb80bcb40278c516e05f63badec9d6d7d0a2,0
e75f3f94ae6f87070b30e9b6509816635069d644,0
55d777236a36e31ae71a2421235c931c551ea7d6,0
d4f988691602710928ab9e30fbf4ca0653c726ee,0
5267ca5806c3919001efa2bacc9466f07abd8f25,0
c60d0ed1242339cd876d33bb5303ff9e21837d98,0
043c84367a2442cfaf0358b3636913a129ca1987,0
00bfe4a5f46af2b582820b4cde3db45148075092,0
7e8d688f2d3f77586dbdb685f1c389f71b7716c9,0
7491b61bf58b469be093ef4ea4bd9708bcf74cf9,0
d01d773bd40b183ca08fa00c906c72420de61ca0,0
ee4507b969f6b7165dedd5033c3b084465eaffca,0
49044595581fb3fb47ce5219dc1b58fd275b49e7,0
df37ca856a46ff256044c6f696615b9102e108b3,0
db16fe31c19a965ee1fe124744e7f2262d9e57db,0
33831c5c47477e90dbc731ac3e13671170042dcd,0
8f15ac1afc109623d8ac0224e3d5333283aa85bc,0
a45261b90c114802bbfa357bb873e797cd4f9589,0
6de048b3632428c85c811ecf0357a4ac64a802b6,0
cc1fc9b9755a70fd8a18cde786a819007065413a,0
f16cabc5507f1d21cce9f86a39915df5fd49a094,0
396218ad0f3e3fec7f223c910177a6beee2af47d,0
c1fc2a99310fbc8094a8b5b09de47ddfa8af546f,0
f8b21987271744ed6db77d5ae50b99d5a954eba3,0
3a65a4a974f420798f5aec507988cb61bfb1d82d,0
0b07ee358eeccb119186967b6d82006440e9f405,0
f9018bd6ef446bdcdd23558e62ac0d24f5354053,0
d4cade3dd89ca7ac3d7e96fa181928feb730d938,0
0ea889ff61be208c4c0dd495c47fd6b7e71333ac,0
4ece9757a99e7dfdca04fa068e97eb23dd3cc434,0
14f128d6dd12d476d78dcc856fe38ec081d51754,0
f2ca966b506a17ef6c95c85a57c75a73f09df09e,0
3019feb5fda4f40d2f5055f55a9e94d74eb0367b,0
0646e8c39d0b4bad38d75ad49ded48cf5921afb6,0
a14cd2a9f5b2a60139a6aac398fe63ecf33cc933,0
3315fb49d39466fc05bc12c3c4b692937063b706,0
ca52f570255b2e1f4fd6faeb198799169870fb6d,0
f3b0eb5499266e99170bcc674c93d8a69790fc8b,0
537e3139742c8760f95e4e8ce50d32abe58309eb,0
a0b3c0a096465b39b3a4010c8cdf151d747578ec,0
88f56b14a8900191a86b463fe62723f37552a6f3,0
f55056104a73b19f978a67cebdffaac1f7320b6c,0
19b3c4ca327ee4f058de41ecaf61adb2365a4513,0
69928bc25b3d93c09c9ae12f31a88c5addd8c8e5,0
275d73395c6433d6f67f825a96174d85ff4a8e3e,0
e37d10fd817a4f1cbfdd580433a8391d06640e69,0
d296a1906134899bf74df542a6bfc13127758b2c,0
1cc57ef8e42ab4b4adb17c165044966c1dc6c93f,0
715ecb7ec7ae8da1c07c4ebd0a3dcb1a854deea6,0
b20eaaad36b6562ebccd5afbded7199ffc5b040c,0
7862d5765ce607ff3ca64eab5bc204a856ca1202,0
9ca52c9da073dfe5ae9f49da31adab005be39e04,0
688c9f7b0e1edb6321ca7f157622ef0d82d9bb61,0
431fd328c596791f3a20931314fe2a4871811499,0
4ae98b4b85679b6b32cf742478652f4f9016a1b3,0
10c212166591d8ef9f9bc30955eb170ad462e904,0
77896364bd8b464841df189033a60023f6557418,0
b2bbd02217963781c4f53a30e3179d1b53d8b23b,0
6f5a5cdbed81452baf42f9175997ef3a5b8a783e,0
88eccf821dd2c6f0f313183af24d39f6ecb72dd7,0
8912a0600a0eca1fc29a03f5916c388fb810caf7,0
81df57cdd627fe674adddf91ed6ebcf4b04268f2,0
6ef32f5c2329c21456eece2b395ebcd791f8f648,0
2cdfac1a8e34ffba32603d97d81173158b16ba04,0
ca9a599380a8469800b402ea4f17a5b6f94c99c8,0
635cfd199b03faa966675bc89093e246e117685b,0
8cfa1eaaa770a6c9936071e54b8b424b4a78670a,0
347336fb4f7a757b605650aebafe48d1e2233bb2,0
552ace67fd3a5d87e8f28dfd35e69347ac0ef515,0
1b5a00fffa93ab3ca365393f456efe2da9f88241,0
cb09b7a1fcdb8060f96f15dcc48935bffc51cbd4,0
7b77a1a12e4cff97c024acaf41928066aff81828,0
d809fb9ee42700dd8905260c4c4229e3f5cdbf43,0
e352a9b11f47e21ae9ce069e12dab67455dd185a,0
269df1e79cc0d5a113b2a03c090985d3b2d386f7,0
5726892907130c2ac49020cb7be71d9ee0038cca,0
15ce42914d8c275a2d9dd82082a19d759d517e6f,0
bb3c354ce9738667858b97c799fef06980a44c13,0
fe94f932aab2922ed56ccf1e7ee56c4df28931fa,0
bbda5938b1ba8fd6c3edf5282bc1288bd7566379,0
5f208b190fd260f8c30ecd8c2defc7be6695cb1f,0
f410d2ff3f01bf412bf423137626415f11c70be5,0
dc43445205c94e31fe6162027e2a9a6bede5d6db,0
39f74e9e9cbe24da57e99b62bfa48f1873fdff55,0
f92b2f552b43d247c76613d96fbd1e2605ab9f4b,0
939c5c0582b56b76c24848082ae399a8ed7bdb0e,0
91c44048f2751ef89567cd50ff04851da4f56e3f,0
21fe1d7f86bbc198975c4282c9239ef1b5e9f094,0
d4ea4d0867dce2b36deda123d9e477531aefcacf,0
e30b1f6c247468f5ab2d06dd101c535c77778bc9,0
2e4891c194cf4733fda4be4e8b29c2fa3ae46476,0
d02c003231a2ae8d065f9edfecf4e97dcffc085e,0
3c961b83ead5140fbaffb1191692f943758ecdec,0
99cf6b7800f7f1af1b45c4b167aae128e3bb4aeb,0
2df7b9a20ed600ad64bc00edf1c9a619edab76a0,0
0643fdd0b7fcac6bd1543cdd1868ec7b5de4bbcc,0
f9808d1f01d3a4e08c0c46283ef447ee0af6e7d8,0
c785924f5236cc1b3954e64722565ffd7d365eab,0
ddbce9aaeba45d869ab00d330a7ea9ee4d89d0a9,0
1d3bad2cdb785c721da80f09658e8f307e74adb1,0
52c60c3884afd64bb435837496537e7f5b779e73,0
82d8710e723bed2a2e03b5f3004c81fabe0d4023,0
4bae73783fc2da7ff66e4c74090f353531527807,0
77ea44859a1795b6636d2b21766ab3e37d1da647,0
67852014e8d3525c8a2e0eaf2e246ef3b8f21516,0
b316a5b02726d8bf03091255fa225db999f3e4ca,0
3ac04a8a9aceb9d891e0a23a6f000a7f96790a24,0
8398c1ac5492951eae3fba5ca9345b7e17edfddd,0
5a3a3b1644ce957ed4bb921ead00dd929eebb665,0
5c69f9b478e67eddc7924a84fbeb53657079f073,0
4acb316cfc05fc5596e63a6a56af436872ad2c37,0
07c0aa9a95e8a6e5feeaac118e63a95820d9e094,0
db6b7bc648b20b836cedf27319b2f66d20169dd6,0
14b5d6a7e635394a8ce2ab931c8279080721b236,0
2bb4fd9c5744c0f34230b4909018524457d331dd,0
54f6443b5bc95dd53e2c9c52bc91e9275f35fd49,0
d9233f55d70aee9bd58b4a8200b157fba5946f4d,0
76b94688560ea760c98453ff385e7e90e6d33dce,0
be2cf88e5b43928b571acfa318da7741b1d29bae,0
950c65f5ff9c30e61f9a4448979b27359cbf46f0,0
bc968760463ef8f728963baca336f129f339d1ad,0
99c53ffb770833ef2b3fce19da15572e3e17c377,0
e104437b20aabef356adc363137be345c3273c6a,0
a725a353834080ef04f0b629b39ec834265fdb28,0
282999a6af401e11d22bb0a35f51e5eb21e59e66,0
06529d5a09159129fb23416fc8fde83e741b1088,0
72c8e35ad244448d5e4887531822fd1fa3ae638d,0
e620a5e4bcb2326a88f9b854b063619ed186355f,0
1351cb7fd70f5583b290279d0bbf21a84d47e6cb,0
d594dd25868063be2ea5a7744123393d66cad479,0
c7fbb1778e87f3941c33d2ec3e7c59b6550fafbc,0
fde5c6b656eacc8aef95dd3d86c56b6689d98b92,0
cc31b98843ff1ddaa3a4d98c73dc428f89918699,0
1129c6792df7ca92e57f63b6455007c1382a89a2,0
d07487725f94114154ac230ffc75d1fb72fecb27,0
75da1d9c22d07557a0c64f99503dfb936d4c9ea9,0
cd91c9a24d0019efd9833c114c3a5e07419547d2,0
92babf5f83fcca610a5681bbcc8060c9c993823c,0
5ee737785307d4abfff3e359464e680671aee0e8,0
190381636a9e1148045cdadeb4d0c4a11d845289,0
33a80ca3290cf8ec4a7e9fcf8e457aa468e511c2,0
0e2e65764684082f2176e56e66566355e50660b5,0
8b2cd27c49b667e62e29d8b666b0c4ff5ec2d5fe,0
795c95990a3b9bd50921e2ed84df021381d59e58,0
82f0d521b715d2c8f651a874db748e839df2b7cf,0
5552181c5daaba8547d1d879f5ef8ee486dbc19b,0
a7226da1b147a82695f046b5148ef6eb93f6d0ce,0
66af00a9edca4daf585672f384a6921149b4eba2,0
a5d419a8ae2100cd2b28759864010b31e8728438,0
a42411c12def89c3f5c25a56ec8040a9908f2300,0
2ab852320d63a70999120ed8d6b99d95727a78f5,0
1be85af96a893ab8645a94e00099696643f3ca29,0
1e92584ef15a3c7b8c1b8c5efc7ac8b93a8f2492,0
40978ac3889ea78f3cec267a0e86c29a8977baf1,0
71d2a45fa9cf4b4827b40444f1dbdb8016e47299,0
d66a70fdb133c71c69a4ba764c2da359c78680c0,0
540b69cda5d26c9537e66ccd097bdf0907779e69,0
2f823bc85a487d1e4c9d5d9dcc7402124bf4292a,0
e3dca95e7f30527731fb33457b743978ce81d7e9,0
88fccbd4627ec9cb7f5d527e46d45bde318f8b30,0
68620d25ea8d8f49f529cf75ce4b3a2ab5788f9a,0
9e155881bb58c2939bb512111f27ea0912cde565,0
e944d5bee7ed649218389880e2f9ef2244e47fb4,0
5b3efbf6c88623f73bf3e68519a14219f349f975,0
7c07aa820b7aed34a1485e408cea77158aaf07c1,0
55f9cfdc225dc72f7d19848fe4567d34db0fa984,0
891cb89ec8f3b489bd5b1ec6670efad82371c6c4,0
5e0f3e770166830b7a691285294e74bd50400e7f,0
852948a5295a33065c8b33628b110b189cd1996c,0
5f40138c1ebe8353a2b0c9e9169e84210cbe4917,0
5e58894d30aaa43a632675187b0c1985c9a270bc,0
88fbfdb70205c06c808fdf66379a483f8c05216e,0
f5313f33b265669748f7c25151ad3d179ef437b7,0
b20db1f1fa6ee7b0536f6a25c9c33f8289c22098,0
cb344d6cfbdac2ce969c8ed86bc02d25e0a8f2c9,0
004966ba0d70c24e59a3107edc06d13e56905313,0
13208005b9cf043ecd09c149a53eff03c1e7db61,0
fcb8bf612ccdf25c11573ebe82dd9f0474e606d5,0
af58c1af853cd705fa08a5313c7fecd870ed37c6,0
4368bfeb57e2283fee80a296ed460d887b96a594,0
cb2b7b69fdb35725f54f2bfa3a96e2d5974e4d56,0
48bb283c9b11876bedcb26e837a4efee3a71e77c,0
f61c2e6179dabeeceeff0ab2713a0ac7f4eaa64b,0
03cf9375f858a6c0ad66e539f016c4d57971980a,0
f0f1586b14f999d8858ee360fbe1a156c7d6e9e9,0
e9496569d7ffaa71e230d043a821c1d35e90e20d,0
ac0acf9859ec8b9e70ad35645b5f61d5b141d4fc,0
0d2bca78021b0816ce0be68ac4b34b63934259fc,0
d912408d303a81fbcd199e6e07c99780026c5279,0
af89716671ab80daf3513587cf18a8dbc97b200e,0
ffc953ef2af6af5f86dc79bdcd619227e59f284f,0
90bb4ea23f1535dddb53d310778aa4183113c8ee,0
e045680d25264414b33b6af291aee456776458fb,0
f9f750a54e0e19f967ee597f38675544e9abb21e,0
9b595ad00e4b47a6fbea39d207d36a06efdeef10,0
2cef3376c0168ee3dd83dd4570b812e45ed448dc,0
42de0206fd6494d57727d9f139ae6be385214c7c,0
c5f66c9303700f6ee1e426981e33027b4b7b83dc,0
18bd3d041312579486ad12d3f3a803b485d9f5f0,0
e0ddfc10fd3236960a90a5eff9a9cda93a6e486f,0
283358d57ef2fac0bbc2d609a6a21ba5187a4a24,0
a6fd8da50c7ebfac60cbcc89b3a1ec7fc03ce02b,0
937df546016b229fcea57ca03076c887d3849f7e,0
ef72cbdcef491533b5bb5fa6eee573b1e565440d,0
68199f10cec6dabed8344875b5585f090499f93e,0
e7cc9d1b0a61ee59cce8c1dd30b64e4cf700ceb7,0
8c53c1a00db53d1b01dbd5bfd2f0e1e5a121e968,0
941daae10bf9ae963fbd992340c339f7ab88235c,0
7db3cb59590084c30edd52ba1204ee34c7aa30a6,0
1c5f484ee7d1e16c94450149223833b6f7977ab6,0
6ca5a084995e2057ae734df9b11c827ed2a362e9,0
c23a8726febec6882c2357e2c7bcac999d33cf5b,0
1b6dd1cf48b5b731e8a033d7294f42a881a9ec4a,0
a98fa0ad8db08e7b47d475239925838afd0f1e98,0
4a5c94aa36aeb4fc9d54c83eb15edb578e22070b,0
9245cf65a700bb6d5d78890dd039e7860a9133b5,0
a1c24b1fffb4b042771fe48eb2639657efbf8168,0
42725631c9244aa3a86a373ecaec2a196426c409,0
9f444b458cb2a7edb0aed5793b6f625904844812,0
3c84e5f20cb0f8828042bf8fe145219ce65ca9be,0
0decfd73543953aeb16cceee5ba36ed8157ac2ae,0
f2b9b71b8cfbfd0f679677bd168eb5447ed44f1f,0
7f1a796a1726eb6852949f2da35b22e5a7349a02,0
4488b9d8c3825b1658c1e2a13724527000108412,0
f83ca968519eef8cf854049db1d23bef21d03277,0
05f0bfc8274e4ad888e44759887717013e495555,0
892d6719a798c625596cf4e0debfe22f2d204177,0
0b9bd57344b844cc69c31a8a2ca8c6ded5aa742b,0
855c6b1bf37b418cfb9db9b46d1c4625f9f6f0b1,0
2dc2321d42413a33fa94ed39e5bcf2509638166a,0
4e5ba00e90813c3376461264185633a39058ab9c,0
9603db8eec4112c01e410917dc2b713b55f76e1c,0
b3daccdaa423ac033ae56ec0698d1c1952c52e0a,0
06edc475dd62edd73043234d76624a703aed97d6,0
3853a3978dca41891c305f79dfffdc145e981b88,0
8576667daa1fe9e981e8101a8fe61b5e802b5071,0
0b0d2a480d8ed7922aabaf424dd2e44003e37688,0
78e18d4965129825c9718bae4d02e256510cab93,0
25d12dc5cdd93ccfbfbee19e74d450e68f44faf0,0
36be5b290b0eb7c95a7c1c264d50829196f496bc,0
18ec4fbd66255745e52a02fe22cc6a304bcad180,0
d2c70fd3df1570aa494f41a59a20eabe86266ed3,0
6d959482247761cc6c8a8a3ebf651d8e85473964,0
c10361fb04c629f135db703c5470f9d1e6f46fc1,0
7963dd219f4535eb848132251f3de63160d2721f,0
ce3af301d3f0f3629894062a1d6ca7b3882ae4a1,0
f848580cee84010ed15ff31e5ffd6bc97521a248,0
a53be08800f1064216ef264a37218ddfae53259e,0
0b16abc8675ef01c3182b9113a6fd9978591dd7e,0
4acec76313eaf66de2806d1380d73e7e65df0669,0
ec1a4c520a59fca7afeb5974b5ac1fc63ceea723,0
491c8c7dda7a12967bd6caa9313600c122fc4c3f,0
288f950cb2724455eea87d694e28c480789477ae,0
a107b4bf6418a75578db9700c2d846549df14b15,0
a34ed2bf6a60cb1bcf495dde0d22c6f8a8f2c92b,0
167acf8555cf95c7a25fb9336e5c7f71c336486e,0
c6f7e6ffcc1815788d62f60dc92c8f0c56608a6e,0
d1ec6684f706cf3112c858e6cc72f3d613b7f12b,0
f01e49c11253895b4236e8be0cf11a93aa0c8969,0
a1a6caafc55a2a9841662a2a60909d6e3ee0dd62,0
49f91e7a043d28e56fe26fe2b1d1a71d78823ecf,0
bb98f654c2dd45b56c7a54b6cab2ca3ae1274d6b,0
ad1575188d2f9298b75a7b130abc275582ea0f3a,0
e1a0527a47f5f83662399b78ad2d247726bd2291,0
cb6edb5518a37854b93ed22271b2e7e02497acff,0
b3eeb52ff92165277a68f99366f4ff05f20c38a2,0
75bf0c54132cf7cce876ce1f1f8826a6b6e98162,0
3302e7ecaac50f30bb579a1491678bdec84ecb3b,0
8ec0d9532381965beaeac97f35aea3d4bea5b97d,0
6241cae21c83b4898c68018a3fac1e9bf03bf1ca,0
92cd0d60561964da773ecbf1979ef6e00aae4615,0
aa58b214bbdfe25b5875d96faa08a80a0bd97789,0
40f831b0c6b67e7314b5a6367e432c9675014115,0
c77dd6100cfd4d610b2c7cf2972aa0f7534956c1,0
9605e5a1aaf4bb50302cb527a459a6270e0d0f1e,0
83aaa3a22dfa0c8a5104498605ffd5be7f493ae7,0
9e66c22947495c62b898e9487ae571a8fd2a64b9,0
0253534538e440cfda9726f14901b1b638d20fe8,0
351cb22e1e1948aaabb39a463dce631bea156125,0
0d501b60e50ea50e247d8d804945b9a39974ed52,0
d6d4b824539b0d4794200d05286fd3de1ff2f236,0
6d6456ca94448ba8ea105e697e3f89a67f3cb7c1,0
22d62e41374cfe558f995fd2c0f490e6f93339d6,0
c4daf34d4aeb1193ba8feab437b86a871c6b123d,0
8f2b67337af5dc40a3701346c6302ab0cf5ca554,0
466a61d3f957a9a0727937b3772dc6880db22f01,0
ca27bd30b6170561786d421eb48f1535dc41336f,0
1dfb4e5bbdc604dc72fe671fded50a5c91bc7543,0
fe23bcfc073369ade33ed283e1d167f6fa66e763,0
8cbdc117d69aaae78daa7505aaa9b2e40692a67c,0
733e35e0cab3f8188d7faebd3248d916d0a82db8,0
f5db5a2d11ba51190bdf7235a936940131713c7a,0
4c0174fe22187b5e406571f61c802ea36967f925,0
303bbaffbd1de9ec19c7348e15bcf1a5a5282fdc,0
699b0a6411763bb9e70eb86435619c9c9b5b985a,0
0f2dccc7fd6dde301ee48a31b9f43101fbe221f2,0
ea1304029290f649149d8de6fe45707a85f10604,0
9e76e7f760d68f4207509fb53f58d02cf1e2b5f3,0
8ad83cb10a371d440ba57cc1af74389a073a310d,0
9c117905ebee09e52d54cf25fb4f27ee66258ebd,0
96610734f6d4fd8a3c188e76fb99ef45fd06459f,0
46e8cdc5eb6c916d8a140ae519af31ec401d6514,0
163e8fccdfe735490d4e029500b04845c20c63d9,0
d641319b4fcd53465290856ad8b84e1bdc4e1c2d,0
f49428a2965ef94a677d82db3a4ccddfe628f160,0
20df4c9f2947b2c6e992778d2859c4a58856beff,0
45f549ca8f223297a9e0c9972d604784f73cfa17,0
8c7fcfe178832702f837c4211ef02263073a4d4f,0
cd4caaf36d0c97eb72449a02494f794cbd333a1a,0
d08da7557c92b86032718e7d6ad953ff5eb7c72b,0
5b3c2a5e130bc2f27e5ba34384f7b2cf503a5fbe,0
1d718d8515091f49fe9c092455b17bacf3085809,0
5097ba612a5dc6fa39dc684cdee7d1c252166e20,0
3a7cdf5280bc1dd04839bf37862346eaa672b2ed,0
b1b7b5a3e80e2bb4dbf03b1ca7fc95f3bff589ce,0
66bbba913491a89e75fb66e3df9a4dc8710ee699,0
ed43d2a48cd741f62b849ae19b7a9e64d7f73f33,0
cd06e60f4c2a0a63f34192e1ab878d9a4f45e893,0
91d600a3ce072cf47e324a12a2b98efa20231fcf,0
432c62b8d3391ca26b89a367bb752929ce818b47,0
c4d8365e0fccb62dfe6a33a3054247f43be11b83,0
ab9c9208aa5db662a6c540424d7bee8f5a5324d5,0
59929c391777e60157ae9533f624f8383c007e85,0
25225b0ecd58d4c5d580107590b11e6855fc2d30,0
8d6cb77b818f62ffb78ca111e80dd2192a905247,0
ab821ad679907677b5b9da5b0972a47615b2bd02,0
70e423b8e632b416bbf1ddd9d31493758c905940,0
801afd9731ee93cd265089ced09b916713aa761f,0
e3b840fa7401663935ecd66d20e74981b4c41d0e,0
218d031d5c9163b7688e358639b2b0f9b5f891e8,0
